num,address,lat,lon,tel,name,wilaya,code
"348","ALGER CENTRE,Bd Mohamed V,Alger",36.7674952,3.0503852,021 78 12 53  - 021 78 13 57,. IMPOTS,Alger,"16"
"349","AIN TAYA,Rue Emir Abdelkader,Alger",36.792946,3.2882452,"23954201",. IMPOTS,Alger,"16"
"350","SIDI MOUSSA,Place Centre Ville,Alger",36.6165787,3.1032114,"23909534",. IMPOTS Direction Générale,Alger,"16"
"351","AIN BENIAN,Rue Aissat Idir,Alger",36.8010809,2.9123732,023 10 35 12  - 023 10 35 13,. Direction Des Impots D'alger Ouest,Alger,"16"
"352","ALGER CENTRE,Rue Mustapha Bouhired,Alger",36.7709858,3.0576861,023 49 26 55  - 023 49 26 57  - 023 49 26 60  - 023 49 26 63,Inspection IMPOTS,Alger,"16"
"353","91,BIRTOUTA,Rue Ali Bouhadja,Alger",36.6475086,3.0055118,023 58 42 06  - 023 58 42 10,. Inspection et Recettes des impots de Birtouta,Alger,"16"
"354","8,EL HARRACH,Rue Sidi Okba,Alger",36.7209669,3.1376625,023 74 97 31  - 023 74 97 31,. IMPOTS Direction Générale,Alger,"16"
"355","CASBAH,Boulevard Ernesto Che-Guevara,Alger",36.7830153,3.0624954,021 43 71 00  - 021 43 71 06  - 021 43 71 37,. DIRECTION DES IMPOTS D'ALGER OUEST,Alger,"16"
"356","68,HUSSEIN DEY,Rue Tripoli,Alger",36.7437278,3.0958078,023 77 50 36  - 023 77 50 38  - 023 77 50 39  - 023 77 50 40  - 023 77 50 36  - 023 77 50 38  - 023 77 50 39  - 023 77 50 40,Inspection IMPOTS,Alger,"16"
"357","63,ALGER CENTRE,Rue Didouche Mourad,Alger",36.767093,3.051068,"21716265",Sous Direction des Impots et Perception DIRECTION DES IMPOTS,Alger,"16"
"358","4,DELY IBRAHIM,Cité Ain Allah,Alger",36.755029,2.992138,023 24 10 55  - 023 24 12 43  - 023 24 13 81  - 023 24 16 60  - 023 31 21 99,. Direction Des Impots D'alger Ouest,Alger,"16"
"359","37,RAIS HAMIDOU,Ave Hamid Kebladj,Alger",36.8174562,3.0114423,021 70 80 81  - 021 70 88 83,. DIRECTION DES IMPÔTS D'ALGER OUEST,Alger,"16"
"360","3,ZERALDA,Cite Bellal,Alger",36.7137456,2.8449957,"21395313",. IMPOTS DIRECTION,Alger,"16"
"361","2,EL BIAR,Rue Des Freres Khaloum,Alger",36.7694847,3.0309897,021 92 18 90  - 023 37 75 60,. DIRECTION DES IMPOTS D'ALGER OUEST,Alger,"16"
"362","2,EL BIAR,Ave Taleb Messaoud,Alger",36.7702891,3.0269479,"21924689",. DIRECTION DES IMPOTS D'ALGER OUEST,Alger,"16"
"363","2,DAR EL BEIDA,Rte Du Genie,Alger",36.7156377,3.1987946,023 80 12 61  - 023 80 12 61,. Direction des Impots d'Ager Est,Alger,"16"
"364","19,ALGER CENTRE,Rue De La Liberté,Alger",36.7789879,3.0600447,"21717117",Direction d'Alger Centre IMPOTS,Alger,"16"
"365","ALGER CENTRE,Boulevard Colonel Amirouche,Alger",36.7710322,3.0586084,021 73 34 31  - 021 73 34 80  - 021 73 35 27  - 021 73 38 77  - 021 73 40 34  - 021 73 45 03,Direction Générale des Impots MINISTERE DE L'ECONOMIE,Alger,"16"
"366","16,EL HARRACH,Rue 5 Juillet,Alger",36.7466241,3.1825569,"21831990",. IMPOTS Direction Générale,Alger,"16"
"367","12,ALGER CENTRE,Rue Asselah Hocine,Alger",36.7767055,3.0594319,"21738140",. DIRECTION DES IMPOTS DE SIDI MHAMED,Alger,"16"
"368","ALGER CENTRE,Place De Pirou,Alger",36.7712246,3.0612244,021 71 52 58  - 021 71 52 60  - 021 71 69 13  - 021 73 13 09  - 021 73 13 28  - 021 73 13 31  - 021 73 13 34  - 021 73 13 59  - 021 73 13 63  - 021 73 13 66  - 021 73 13 75  - 021 73 13 96  - 021 73 13 97  - 021 73 53 23  - 021 73 53 27  - 021 74 82 26  - 021 74 82 41,. DIRECTION DES IMPOTS D'ALGER OUEST,Alger,"16"
"369","ALGER CENTRE,Boulevard Frantz Fanon,Alger",36.7758018,3.0544784,"21724087",Direction d'Alger Centre IMPOTS,Alger,"16"
"370","236,MOHAMMADIA,Lot Les Mandarines,Alger",36.7295732,3.1571563,023 75 06 77  - 023 75 06 77,AMIRA FOOD IMPOT EXPOT SARL,Alger,"16"
"371","ROUIBA,Ave 1er Novembre,Alger",36.7869313,3.063122,023 86 27 99  - 023 86 28 00,. La Direction des Impots d'Alger Est..,Alger,"16"
"372","12,ALGER CENTRE,Rue Mulhouse,Alger",36.7834349,3.0620357,"21782971",Direction d'Alger Centre IMPOTS,Alger,"16"
"373","12,CASBAH,Rue Bab Azzoun,Alger",36.7813883,3.061114,021 43 77 30  - 021 43 81 30,Sous Direction des Impots Directes DIRECTION DES IMPOTS,Alger,"16"
"374","14,ALGER CENTRE,Rue Abane Ramdane,Alger",36.7788907,3.0593267,021 71 68 50  - 021 71 71 25  - 021 73 71 55,Direction d'Alger Centre IMPOTS,Alger,"16"
"375","14,CASBAH,Avenue Du 1er Novembre,Alger",36.7869313,3.063122,021 43 08 59  - 021 43 71 34,. DIRECTION DES IMPOTS D'ALGER OUEST,Alger,"16"
"376","5,HUSSEIN DEY,Cité Mer et Soleil,Alger",36.7336049,3.1009984,023 77 71 42  - 023 77 71 42,. RECETTE DES IMPOTS DE CAROUBIER,Alger,"16"
"377","17,ALGER CENTRE,Rue Hamani Arezki,Alger",36.7706623,3.056956,023 49 20 04  - 023 49 20 29  - 023 49 20 42  - 023 49 20 74  - 023 49 20 75  - 023 49 20 76  - 023 49 20 77  - 023 49 20 78  - 023 49 20 80  - 023 49 20 81  - 023 49 20 84  - 023 49 20 85  - 023 49 22 20  - 023 49 27 42,. Direction Générale des Impots,Alger,"16"
"378","ALGER CENTRE,Immeuble Mauritania,Alger",36.7697009,3.0570504,"21549591",. DIRECTION DES IMPOTS ALGER CENTRE,Alger,"16"
"379","CHERAGA,Rue Ait Boudjemaa,Alger",36.7688702,2.9586613,"21361023",. Direction Des Impots D'alger Ouest,Alger,"16"
"380","BOUZAREAH,Ave Ali Remli,Alger",36.7807995,3.0108434,023 27 02 98  - 023 27 02 99  - 023 27 03 00,. DIRECTION DES IMPOTS D'ALGER OUEST,Alger,"16"
"381","ALGER CENTRE,Rue Franklin Roosvelt,Alger",36.760968,3.0461504,021 74 02 71  - 021 74 79 06  - 021 74 79 13  - 021 74 79 42,Sous Direction des Impots Directes DIRECTION DES IMPOTS,Alger,"16"
"382","BOUROUBA,Cité Oumakhlouf Mahmoud,Alger",36.717114,3.113103,023 76 50 70  - 023 76 51 11  - 023 76 50 70  - 023 76 51 11,. IMPOTS Direction Générale,Alger,"16"
"383","BORDJ EL KIFFAN,Ave 1er Novembre,Alger",36.7869313,3.063122,023 80 12 66  - 023 80 12 66,. Direction Des Impots D'Alger Est,Alger,"16"
"384","BORDJ EL KIFFAN,Alger",36.7611607,3.2322593,"23877826",. Direction des Impots D'Alger Est,Alger,"16"
"385","BIRKHADEM,Rue Arab Si Ahmed,Alger",36.7149133,3.0530847,021 40 44 31  - 021 55 58 64,. RECETTE DES IMPOTS,Alger,"16"
"386","BIR MOURAD RAIS,Cite Sidi Yahia,Alger",36.7387329,3.0337886,021 54 93 82  - 021 54 93 83,. DIRECTION DES IMPOTS ALGER CENTRE,Alger,"16"
"387","BENI MESSOUS,Avenue Brahim Hadjres,Alger",36.7812352,2.986396,"23136112",D'ALGER OUEST DIRECTION DES IMPOTS,Alger,"16"
"388","BEN AKNOUN,Rte National N°36,Alger",36.7597697,3.0138343,023 25 59 37  - 023 37 52 10,. Direction des impots AlgerOouest,Alger,"16"
"389","BARAKI,Cite Touileb,Alger",36.6656042,3.1054573,"23910783",. IMPOTS Direction Générale,Alger,"16"
"390","CASBAH,Avenue Du 1er Novembre,Alger",36.7869313,3.063122,021 43 04 31  - 021 43 04 58  - 021 43 06 36  - 021 43 08 37  - 021 43 08 43  - 021 43 70 06  - 021 43 70 11  - 021 43 70 15  - 021 43 71 11  - 021 43 71 27  - 021 43 71 44,Direction d'Alger Centre IMPOTS,Alger,"16"
"391","ALGER CENTRE,Rue Hamani Arezki,Alger",36.7706623,3.056956,"23492183",Direction d'Alger Centre IMPOTS,Alger,"16"
"392","BARAKI,Cite Merdja 1,Alger",36.6685704,3.1025581,021 53 16 26  - 021 53 16 33,. IMPOTS RECETTE CHERRARBA,Alger,"16"
"393","BAB EL OUED,Ave Gharafa Brahim,Alger",36.7914891,3.0541008,"23178090",. DIRECTION DES IMPÔTS D'ALGER OUEST,Alger,"16"
"394","9,CHERAGA,Rue De La Palestine,Alger",36.7668544,2.9602011,"23264869",. Direction Des Impots D'alger Ouest,Alger,"16"
"395","BACHDJARAH,Cité Badjarah 1,Alger",36.7227572,3.1182661,"21262890",. IMPOTS Recette,Alger,"16"
"396","BOUZAREAH,Rte De Beni Messous,Alger",36.7794364,2.9773961,"23377558",. DIRECTION DES IMPOTS D'ALGER OUEST,Alger,"16"
"397","ALGER CENTRE,Rue Docteur Saadane Cherif,Alger",36.7736041,3.0568673,"21719870",. Direction Générale des Impots,Alger,"16"
"398","BAB EZZOUAR,Cite El Djorf,Alger",36.7176103,3.1751454,"21247663",. DIRECTION DES IMPOTS ALGER EST,Alger,"16"
"399","OUED SMAR,Alger",36.7071277,3.1650558,021 52 41 64  - 021 52 46 27  - 023 91 93 35,. IMPOTS Direction Générale,Alger,"16"
"400","BAB EL OUED,Cite Diar El Kef,Alger",36.7437419,3.0738992,"21963269",. IMPOTS INSPECTION,Alger,"16"
"401","ALGER CENTRE,Rue Frères Merouane,Alger",36.7712246,3.0612244,023 49 26 09  - 023 49 26 14,Direction d'Alger Centre IMPOTS,Alger,"16"
"402","BAB EL OUED,Ave Colonel Lotfi,Alger",36.790592,3.0510435,"21976169",. DIRECTION DES IMPÔTS D'ALGER OUEST,Alger,"16"
"403","APC,DJASR KACENTINA,Gué de Constantine,Alger",36.703822,3.0813063,"21284454",RECETTE DE GUE DE CONSTANTINE Direction des impots alger centre,Alger,"16"
"404","BAB EZZOUAR,Cite 2068 Logts,Alger",36.7189157,3.1825447,023 93 88 91  - 023 94 47 73  - 023 94 47 74  - 023 94 47 75  - 023 94 47 76  - 023 94 47 77  - 023 94 47 78  - 023 94 47 80,. CENTRE DES IMPOTS D'EL HARRACH,Alger,"16"
"405","DJELFA,Cité 05 Juillet,Djelfa",34.659875,3.2721941,027 93 66 35  - 027 93 66 38,. IMPOTS,Djelfa,"17"
"407","AIN OUSSERA,Cité Ali Ammar,Djelfa",35.4571077,2.9045497,"27801736",. IMPOTS,Djelfa,"17"
"408","AIN OUSSERA,Hai Mohamed Saifi,Djelfa",35.4487155,2.9073552,027 80 70 40  - 027 80 70 42  - 027 80 70 43  - 027 80 70 44,. IMPOTS,Djelfa,"17"
"410","BLOC 201,EL IDRISSIA,Cité Belhout,Djelfa",34.4531021,2.5307193,027 88 90 61  - 027 88 94 06  - 027 88 94 41,. IMPOTS,Djelfa,"17"
"411","DJELFA,Cité Chaabane Mohammed,Djelfa",34.661434,3.2650158,"27936627",. IMPOTS,Djelfa,"17"
"414","HASSI BAHBAH,Djelfa",35.0762544,3.0267229,027 96 40 50  - 027 96 40 58,. IMPOTS,Djelfa,"17"
"415","HOTEL TRESOR,DJELFA,Cité Guenani,Djelfa",34.665569,3.255687,"27937731",. IMPOTS,Djelfa,"17"
"417","MESSAAD,Route Boussaada,Djelfa",35.2163516,4.181463,"27989388",. IMPOTS,Djelfa,"17"
"418","EL IDRISSIA,El Idrissia Centre,Djelfa",34.4531021,2.5307193,"27889041",. IMPOTS,Djelfa,"17"
"421","EL ANCER,El Ancer,Jijel",36.8000519,6.1567041,"34532121",. IMPOTS Direction,Jijel,"18"
"423","EL ANCER,Place Des Martyrs,Jijel",36.7531205,6.2676726,"34532216",. IMPOTS Direction,Jijel,"18"
"424","EL MILIA,Rue De La PALESTINE,Jijel",36.7531205,6.2676726,"34526624",. IMPOTS Direction,Jijel,"18"
"426","JIJEL,Cite 450 Logts HLM,Jijel",36.8210144,5.7634126,"34497760",. IMPOTS Direction,Jijel,"18"
"427","4,JIJEL,Route 3 Eme KM Rte Constantine,Jijel",36.8210144,5.7634126,"34596218",. IMPOTS Direction,Jijel,"18"
"431","EL MILIA,Cité Casorec,Jijel",36.7504856,6.2764752,034 52 11 14  - 034 52 67 64,. IMPOTS Direction,Jijel,"18"
"432","JIJEL,Rue Mohamed Boubzari,Jijel",36.8234129,5.7649037,034 47 12 87  - 034 47 79 40,. IMPOTS Direction,Jijel,"18"
"433","EL MILIA,Boulevard de L'ALN,Jijel",36.7507274,6.2853999,034 52 66 23  - 034 52 66 25,. IMPOTS Direction,Jijel,"18"
"435","KAOUS,Village kaous,Jijel",36.771323,5.8113221,"34554393",. IMPOTS Direction,Jijel,"18"
"437","CHEKFA,Rue Dekhli Mokhtar,Jijel",36.7786069,5.899073,"34563223",. IMPOTS Direction,Jijel,"18"
"438","TAHER,Cite 160 Logts,Jijel",36.7700786,5.8978148,034 54 02 44  - 034 54 03 99,. IMPOTS Direction,Jijel,"18"
"439","TEXENNA,Village Texenna,Jijel",36.659857,5.7887042,034 55 11 70  - 034 55 11 92,. IMPOTS Direction,Jijel,"18"
"441","TAHER,Rue Gare Routiere,Jijel",36.7770842,5.8964863,"34553978",. IMPOTS Direction,Jijel,"18"
"442","TAHER,Cité Boucherka,Jijel",36.7843567,5.9009836,"34546206",. IMPOTS Direction,Jijel,"18"
"443","CHEKFA,Cite Centre Ville,Jijel",36.7705677,5.9621633,"34563188",. IMPOTS Direction,Jijel,"18"
"444","AIN AZEL,Cite 188 Lots,Setif",35.8201747,5.5105515,"36554252",. IMPOTS DIRECTION Org,Setif,"19"
"445","AIN ARNAT,Rue 8 Mai 45 o,Setif",36.1755107,5.330304,036 54 13 95  - 036 54 15 30,. IMPOTS DIRECTION Org,Setif,"19"
"446","EL EULMA,Rue Said Bourefref,Setif",36.145471,5.6773396,036 47 61 61  - 036 47 64 39  - 036 47 64 40  - 036 47 64 41  - 036 47 64 42  - 036 47 64 43,Inspection IMPOTS Org,Setif,"19"
"447","DAIRA,AIN OULMENE,Rue De La Republique (El Djemh,Setif",36.1897593,5.4107984,036 56 41 98  - 036 56 44 54  - 036 56 44 64,. IMPOTS DIRECTION Org,Setif,"19"
"448","BOUANDAS,Centre Ville (Bouandas),Setif",36.5109283,5.1119407,036 49 00 23  - 036 49 00 24  - 036 49 00 45,. IMPOTS DIRECTION Org,Setif,"19"
"449","BOUGAA,Rue Des Martyrs,Setif",36.3319114,5.0881783,036 40 05 27  - 036 40 36 41,. IMPOTS DIRECTION Org,Setif,"19"
"450","BENI OURTILANE,Beni Ourtilane,Setif",36.441325,4.8505566,036 49 35 30  - 036 49 35 37,. IMPOTS DIRECTION Org,Setif,"19"
"451","BENI AZIZ,Rue Riache Mahmoud,Setif",36.4659114,5.6478967,"36768027",. IMPOTS DIRECTION Org,Setif,"19"
"452","AIN AZEL,Rue De la Republique,Setif",35.8201747,5.5105515,"36680100",. IMPOTS DIRECTION Org,Setif,"19"
"454","SETIF,Rue Tergou Foudil,Setif",36.1927482,5.4110374,036 82 68 95  - 036 82 68 96,. IMPOTS DIRECTION Org,Setif,"19"
"455","SETIF,Cite 140 Logts,Setif",36.1897593,5.4107984,"36825363",. IMPOTS DIRECTION Org,Setif,"19"
"456","35,AIN EL KEBIRA,Rue Hadjadji Cherif,Setif",36.3695684,5.5075105,036 59 44 65  - 036 59 45 48  - 036 59 47 18,. IMPOTS DIRECTION Org,Setif,"19"
"457","SETIF,Cite El Hidhab,Setif",36.2092047,5.4319238,036 45 30 07  - 036 63 52 39  - 036 63 52 42  - 036 63 52 43  - 036 63 52 60  - 036 63 52 61  - 036 63 52 62  - 036 63 52 63  - 036 63 52 64  - 036 63 52 65,. IMPOTS DIRECTION Org,Setif,"19"
"458","SETIF,Lotissement Ain El Mousse,Setif",36.1893743,5.4049596,036 54 71 16  - 036 54 78 36  - 036 54 78 37  - 036 54 78 38  - 036 54 78 39  - 036 54 78 77,. IMPOTS DIRECTION Org,Setif,"19"
"459","SETIF,Rue Mokrani El Hadj,Setif",36.1922119,5.4267626,036 63 52 40  - 036 82 60 20  - 036 82 68 87  - 036 82 68 94  - 036 82 69 01  - 036 82 69 02,. IMPOTS DIRECTION Org,Setif,"19"
"460","SETIF,Rue Ben Touhami,Setif",36.1931401,5.4313948,036 82 68 88  - 036 82 68 97  - 036 82 73 64,. IMPOTS DIRECTION Org,Setif,"19"
"461","SETIF,Rue Cherraga Laid,Setif",36.1879831,5.4127364,"36827470",. IMPOTS DIRECTION Org,Setif,"19"
"462","SAIDA,Cité El Badr,Saida",34.8415207,0.1456055,048 42 91 12  - 048 42 91 30,. IMPOTS DE SAIDA,Saida,"20"
"463","SAIDA,Rue Freres Benacef,Saida",36.7411053,3.2825615,"48405196",. IMPOTS DE SAIDA,Saida,"20"
"464","SAIDA,Rue Allel Medeghri,Saida",34.8541331,0.1526663,048 43 02 38  - 048 51 17 93,. IMPOTS DE SAIDA,Saida,"20"
"465","SAIDA,Cité Administrative,Saida",34.8523916,0.1528438,"48410463",. IMPOTS DE SAIDA,Saida,"20"
"466","SAIDA,Cité Nasr,Saida",34.8523916,0.1528438,048 37 72 06  - 048 37 72 09  - 048 37 72 10  - 048 37 72 11  - 048 37 72 12  - 048 37 72 13  - 048 37 72 14,. IMPOTS DE SAIDA,Saida,"20"
"468","1,SAIDA,Rue Allel Medeghri,Saida",34.8415207,0.1456055,"48373127",. IMPOTS DE SAIDA,Saida,"20"
"469","SAIDA,Lotissement En Nasr,Saida",34.8415207,0.1456055,048 37 31 04  - 048 37 31 05,. IMPOTS DE SAIDA,Saida,"20"
"470","SAIDA,Surete De Wilaya,Saida",34.8415207,0.1456055,"48419251",. IMPOTS DE SAIDA,Saida,"20"
"471","EL HASASNA,El Hasasna,Saida",34.8258283,0.320849,048 31 11 91  - 048 31 11 92,. IMPOTS DE SAIDA,Saida,"20"
"472","SKIKDA,Cite Merdj Eddib(Freres Bouhad,Skikda",36.8633237,6.9271912,038 72 45 49  - 038 72 45 51  - 038 72 45 52  - 038 72 45 53  - 038 72 45 54  - 038 72 45 56  - 038 72 45 58,. CENTRE DES IMPOTS,Skikda,"21"
"473","HAMADI KROUMA,Village H Krouma Ex Dam Remon,Skikda",36.8463287,6.9289642,"38935691",. IMPOTS,Skikda,"21"
"474","SKIKDA,Place Des Zouaves,Skikda",36.8662658,6.9062556,"38753611",. IMPOTS,Skikda,"21"
"475","COLLO,Rue Rouibah Tahar,Skikda",36.9981614,6.5557168,"38905752",. DIRECTION DES IMPOTS,Skikda,"21"
"476","RAMDANE DJAMEL,Rue Bachir Boukadoum,Skikda",36.8717207,6.908597,038 94 11 29  - 038 94 12 02,. IMPOTS,Skikda,"21"
"477","CENTRE,TAMALOUS,Cite Djemella,Skikda",36.8384561,6.6427365,038 94 95 00  - 038 94 95 01  - 038 94 95 02  - 038 94 95 03  - 038 94 95 04,. DIRECTION DES IMPOTS,Skikda,"21"
"478","SKIKDA,Place 24 Fevrier Ex Zouaves,Skikda",36.8662658,6.9062556,"38755540",. IMPOTS,Skikda,"21"
"479","EL HARROUCH,Skikda",36.6545563,6.8329628,"38957538",. IMPOTS,Skikda,"21"
"480","COLLO,Cite Boussebhane,Skikda",36.9981614,6.5557168,038 90 57 11  - 038 90 57 13  - 038 90 57 14  - 038 90 57 16,. DIRECTION DES IMPOTS,Skikda,"21"
"481","EL HARROUCH,Cite 130 Logts A Cote De La Mo,Skikda",36.6545563,6.8329628,"38790084",. IMPOTS,Skikda,"21"
"482","6,SKIKDA,Rue Mahmoud Bouzabra,Skikda",36.8796509,6.9147479,"38756795",. IMPOTS,Skikda,"21"
"483","16,SKIKDA,Avenue Zighoud Youcef Ex Resid,Skikda",36.8841896,6.903949,"38761161",. IMPOTS,Skikda,"21"
"484","AZZABA,Rue De La Gare,Skikda",36.7411032,7.1116629,038 96 91 41  - 038 96 97 94  - 038 96 98 07  - 038 96 98 08  - 038 96 98 15  - 038 96 98 16,. IMPOTS,Skikda,"21"
"485","SKIKDA,Cite Freres Saadi EX 1000 Logt,Skikda",36.8707344,6.9159129,038 75 20 43  - 038 75 49 77  - 038 75 61 47  - 038 75 65 35  - 038 76 36 81  - 038 76 39 78  - 038 76 56 53  - 038 76 59 80  - 038 95 15 71  - 038 95 15 72  - 038 95 15 73  - 038 95 15 74  - 038 95 15 75,. IMPOTS,Skikda,"21"
"486","SKIKDA,Cite Aissa Boukarma Ex Sicel,Skikda",36.8591495,6.9039013,"38747339",. CENTRE DE PROXIMITE DES IMPOTS,Skikda,"21"
"487","3,AZZABA,Cite Police,Skikda",36.7411032,7.1116629,"38950240",. IMPOTS,Skikda,"21"
"488","SKIKDA,Allee Du 20 Aout,Skikda",36.8713246,6.9124453,038 76 36 60  - 038 76 36 76  - 038 76 36 77  - 038 76 36 82,. IMPOTS,Skikda,"21"
"489","SKIKDA,Rue Mahmoud Bouzabra,Skikda",36.8796509,6.9147479,"38752964",. IMPOTS,Skikda,"21"
"490","15,AZZABA,Rue De La Gare,Skikda",36.7411032,7.1116629,"38969380",. IMPOTS,Skikda,"21"
"491","SKIKDA,Avenue Houari Boumediene,Skikda",36.8611789,6.9188158,038 74 70 17  - 038 74 70 18  - 038 74 70 19  - 038 74 70 21  - 038 74 70 22  - 038 74 70 23,. CENTRE DE PROXIMITE DES IMPOTS,Skikda,"21"
"492","BEN BADIS,Cité Aissat Idir,Sidi Bel Abbes",35.1995643,-0.5984749,"48739964",. TLP DIRECTION DES IMPOTS,Sidi Bel Abbes,"22"
"493","BEN BADIS,Boulevard Colonel Lotfi,Sidi Bel Abbes",35.2171238,-0.6143178,048 73 61 76  - 048 73 61 79,. TLP DIRECTION DES IMPOTS,Sidi Bel Abbes,"22"
"494","SIDI BEL ABBES,Rue Cheikh Larbi Tebessi,Sidi Bel Abbes",35.1882619,-0.6336665,048 74 11 23  - 048 74 20 44  - 048 74 22 20  - 048 74 22 32  - 048 74 22 35  - 048 74 22 55  - 048 74 28 07  - 048 74 28 30,. TLP DIRECTION DES IMPOTS,Sidi Bel Abbes,"22"
"495","TELAGH,Cité 5 Juillet,Sidi Bel Abbes",34.7826774,-0.5737307,048 78 13 71  - 048 78 14 78  - 048 78 15 14  - 048 78 17 70,. TLP DIRECTION DES IMPOTS,Sidi Bel Abbes,"22"
"496","TELAGH,Boulevard Mohamed Khemisti,Sidi Bel Abbes",35.1911213,-0.635501,"48787279",. TLP DIRECTION DES IMPOTS,Sidi Bel Abbes,"22"
"497","SIDI BEL ABBES,Rue Benfriha Abdelkader,Sidi Bel Abbes",35.1911213,-0.635501,048 74 10 12  - 213 471220486  - 213 471258736,. TLP DIRECTION DES IMPOTS,Sidi Bel Abbes,"22"
"498","RAS EL MA,Auto Construction,Sidi Bel Abbes",34.4962491,-0.8153463,048 78 53 38  - 048 78 89 22,. TLP DIRECTION DES IMPOTS,Sidi Bel Abbes,"22"
"499","SIDI BEL ABBES,Boulevard 8 Mai 1945,Sidi Bel Abbes",35.2171238,-0.6143178,"48741938",. TLP DIRECTION DES IMPOTS,Sidi Bel Abbes,"22"
"500","SIDI BEL ABBES,Boulevard Didouche Mourad,Sidi Bel Abbes",35.1932904,-0.6310058,048 74 15 35  - 048 74 16 07  - 048 74 27 23,. TLP DIRECTION DES IMPOTS,Sidi Bel Abbes,"22"
"501","RAS EL MA,Rue Gasmi Lakhdar,Sidi Bel Abbes",34.4991716,-0.8119444,048 78 87 89  - 048 78 89 81,. TLP DIRECTION DES IMPOTS,Sidi Bel Abbes,"22"
"502","BEN BADIS,Rue Moualid Benkhalifa,Sidi Bel Abbes",35.1995643,-0.5984749,"48736319",. TLP DIRECTION DES IMPOTS,Sidi Bel Abbes,"22"
"503","RAS EL MA,Sidi Bel Abbes",34.4964676,-0.8423933,048 78 86 29  - 213 471331169,RAS EL MA IMPOTS RECETTE DES CONTRIBUTIONS DIVERSES,Sidi Bel Abbes,"22"
"504","SFISEF,Bd Larbi Ben M'hidi,Sidi Bel Abbes",35.2351049,-0.242702,048 79 85 13  - 048 79 88 72  - 048 79 88 73,. TLP DIRECTION DES IMPOTS,Sidi Bel Abbes,"22"
"505","SFISEF,Cite 506 Logts,Sidi Bel Abbes",35.2351049,-0.242702,"48794634",. TLP DIRECTION DES IMPOTS,Sidi Bel Abbes,"22"
"506","IMPOTS,SIDI BEL ABBES,Cité 300 Logements Sociaux,Sidi Bel Abbes",35.2105876,-0.629983,048 76 60 88  - 048 76 61 02  - 048 76 61 16  - 048 76 61 18,. DIRECTION DES IMPOTS,Sidi Bel Abbes,"22"
"507","H FINANCE,SIDI BEL ABBES,Boulevard Didouche Mourad,Sidi Bel Abbes",35.1902626,-0.6326731,"48742972",. TLP DIRECTION DES IMPOTS,Sidi Bel Abbes,"22"
"508","SIDI BEL ABBES,Avenue Lt Houabria Abdelkader,Sidi Bel Abbes",35.2171238,-0.6143178,048 74 58 35  - 048 74 58 37,. TLP DIRECTION DES IMPOTS,Sidi Bel Abbes,"22"
"509","CENTRE C,SIDI BEL ABBES,Route Tlemcen,Sidi Bel Abbes",35.2171238,-0.6143178,"48745687",. TLP DIRECTION DES IMPOTS,Sidi Bel Abbes,"22"
"510","AIN BERDA,Ain El Berda,Annaba",36.6460139,7.5886388,"38490416",. RECETTE DES IMPOTS,Annaba,"23"
"511","EL HADJAR,Rue Didouche Mourad,Annaba",36.9012291,7.7431358,"38892076",. RECETTE DES IMPOTS,Annaba,"23"
"512","TRESOR,EL HADJAR,Rue Zighout Youcef,Annaba",36.9142081,7.7426673,"38893422",. RECETTE DES IMPOTS,Annaba,"23"
"513","EL BOUNI,Universite El Bouni,Annaba",36.8535764,7.7431524,038 56 33 33  - 038 56 33 44  - 038 56 34 04  - 038 56 34 05  - 038 56 34 06  - 038 56 34 07  - 038 56 34 08  - 038 56 34 10,. IMPOTS EL BOUNI,Annaba,"23"
"514","EL BOUNI,El Bouni,Annaba",36.8548216,7.741302,038 56 94 84  - 038 56 95 71,. IMPOTS Sous Direction,Annaba,"23"
"515","EL HADJAR,El Hadjar,Annaba",36.8074707,7.7389134,038 59 19 50  - 038 89 21 03  - 038 89 35 34,. RECETTE DES IMPOTS,Annaba,"23"
"516","EL BOUNI,Cite 850 Logts,Annaba",36.8548216,7.741302,"38569505",. RECETTE DES IMPOTS,Annaba,"23"
"517","ANNABA,Cité 24 Logts Wilaya,Annaba",36.9142081,7.7426673,"38491392",. IMPOTS Sous Direction,Annaba,"23"
"518","ANNABA,Bd Seddik Ben Yahia,Annaba",36.9186215,7.7531248,038 45 63 33  - 038 45 63 34,. IMPOTS Sous Direction,Annaba,"23"
"519","ANNABA,Bd 1er Novembre 1954,Annaba",36.9082213,7.7608703,038 43 12 73  - 038 44 57 11  - 038 44 76 84  - 038 44 82 65  - 038 44 91 04  - 038 45 11 03  - 038 45 11 07  - 038 45 11 09  - 038 45 11 10  - 038 45 11 13  - 038 45 11 14  - 038 45 11 15  - 038 45 11 17  - 038 45 11 23  - 038 45 11 25  - 038 45 11 27  - 038 45 11 28  - 038 45 11 52  - 038 86 38 94  - 038 86 94 11,. IMPOTS Direction,Annaba,"23"
"520","EL BOUNI,Boulevard 1 er Novembre,Annaba",36.9082213,7.7608703,"38569506",. RECETTE DES IMPOTS,Annaba,"23"
"521","BERRAHAL,Bd 1er Novembre 54,Annaba",36.8346382,7.4559518,038 45 70 44  - 038 87 83 92,. IMPOTS Recette,Annaba,"23"
