code_wil,code_48,code_58,nom,nom_maj,nom_ar
32,3215,3215,Krakda,KRAKDA,
32,3216,3216,El Bnoud,EL BNOUD,
32,3217,3217,Cheguig,CHEGUIG,
32,3218,3218,Sidi Ameur,SIDI AMEUR,
32,3219,3219,El Mehara,EL MEHARA,
32,3220,3220,Tousmouline,TOUSMOULINE,
32,3221,3221,Sidi Slimane,SIDI SLIMANE,
32,3222,3222,Sidi Tifour,SIDI TIFOUR,
33,3301,3301,Illizi,ILLIZI,إيليزي
33,3304,3302,Bordj Omar Driss,BORDJ OMAR DRISS,برج عمر ادريس
33,3303,3303,Debdeb,DEBDEB,دبداب
33,3306,3304,In Amenas,IN AMENAS,إن اميناس
34,3401,3401,Bordj Bou Arreridj,BORDJ BOU ARRERIDJ,برج بوعريريج
34,3402,3402,Ras El Oued,RAS EL OUED,
34,3403,3403,Bordj Zemoura,BORDJ ZEMOURA,
34,3404,3404,Mansoura,MANSOURA,
34,3405,3405,El Mhir,EL MHIR,
34,3406,3406,Ben Daoud,BENDAOUD,
34,3407,3407,El Achir,EL ACHIR,
34,3408,3408,Ain Taghrout,AIN TAGHROUT,
34,3409,3409,Bordj Ghdir,BORDJ GHDIR,
34,3410,3410,Sidi Embarek,SIDI EMBAREK,
34,3411,3411,El Hamadia,EL HAMMADIA,
34,3412,3412,Belimour,BELIMOUR,
34,3413,3413,Medjana,MEDJANA,
34,3414,3414,Teniet El Anseur,THENIET EL ANSEUR,
34,3415,3415,Djaafra,DJAAFRA,
34,3416,3416,El Main,EL MAIN,
34,3417,3417,Ouled Brahem,OULED BRAHEM,
34,3418,3418,Ouled Dahmane,OULED DAHMANE,
34,3419,3419,Hasnaoua,HASNAOUA,
34,3420,3420,Khelil,KHELIL,
34,3421,3421,Taglait,TAGLAIT,
34,3422,3422,Ksour,KSOUR,
34,3423,3423,Ouled Sidi Brahim,OULED SIDI BRAHIM,
34,3424,3424,Tafreg,TAFREG,
34,3425,3425,Colla,COLLA,
34,3426,3426,Tixter,TIXTER,
34,3427,3427,El Ach,EL EUCH,
34,3428,3428,El Anseur,EL ANSEUR,
34,3429,3429,Tesmart,TESMART,
34,3430,3430,Ain Tassera,AIN TASSERA,
34,3431,3431,Bir Kasdali,BIR KASDALI,
34,3432,3432,Ghilassa,GHILASSA,
34,3433,3433,Rabta,RABTA,
34,3434,3434,Haraza,HARAZA,
35,3501,3501,Boumerdes,BOUMERDES,بومرداس
35,3502,3502,Boudouaou,BOUDOUAOU,
35,3503,3503,Afir,AFIR,
35,3504,3504,Bordj Menaiel,BORDJ MENAIEL,
35,3505,3505,Baghlia,BAGHLIA,
35,3506,3506,Sidi Daoud,SIDI DAOUD,
35,3507,3507,Naciria,NACIRIA,
35,3508,3508,Djinet,DJINET,
35,3509,3509,Isser,ISSER,
35,3510,3510,Zemmouri,ZEMMOURI,
35,3511,3511,Si Mustapha,SI MUSTAPHA,
35,3512,3512,Tidjelabine,TIDJELABINE,
35,3513,3513,Chabet El Ameur,CHABET EL AMEUR,
35,3514,3514,Thenia,THENIA,
35,3515,3515,Timezrit,TIMEZRIT,
35,3516,3516,Corso,CORSO,
35,3517,3517,Ouled Moussa,OULED MOUSSA,
35,3518,3518,Larbatache,LARBATACHE,
35,3519,3519,Bouzegza Keddara,BOUZEGZA KEDDARA,
35,3520,3520,Taourga,TAOURGA,
35,3521,3521,Ouled Aissa,OULED AISSA,
35,3522,3522,Ben Choud,BEN CHOUD,
35,3523,3523,Dellys,DELLYS,
35,3524,3524,Ammal,AMMAL,
35,3525,3525,Beni Amrane,BENI AMRANE,
35,3526,3526,Souk El Had,SOUK EL HAD,
35,3527,3527,Boudouaou El Bahri,BOUDOUAOU EL BAHRI,
35,3528,3528,Ouled Hadjadj,OULED HADJADJ,
35,3529,3529,Laghata,LAGHATA,
35,3530,3530,Hammedi,HAMMEDI,
35,3531,3531,Khemis El Khechna,KHEMIS EL KHECHNA,
35,3532,3532,El Kharrouba,EL KHARROUBA,
36,3601,3601,El Tarf,EL TARF,الطارف
36,3602,3602,Bouhadjar,BOUHADJAR,
36,3603,3603,Ben Mhidi,BEN MHIDI,
36,3604,3604,Bougous,BOUGOUS,
36,3605,3605,El Kala,EL KALA,
36,3606,3606,Ain El Assel,AIN EL ASSEL,
36,3607,3607,El Aioun,EL AIOUN,
36,3608,3608,Bouteldja,BOUTELDJA,
36,3609,3609,Souarekh,SOUAREKH,
36,3610,3610,Berrihane,BERRIHANE,
36,3611,3611,Lac Des Oiseaux,LAC DES OISEAUX,
36,3612,3612,Chefia,CHEFIA,
36,3613,3613,Drean,DREAN,
36,3614,3614,Chihani,CHIHANI,
36,3615,3615,Chbaita Mokhtar,CHBAITA MOKHTAR,
36,3616,3616,Besbes,BESBES,
36,3617,3617,Asfour,ASFOUR,
36,3618,3618,Echatt,ECHATT,
36,3619,3619,Zerizer,ZERIZER,
36,3620,3620,Zitouna,ZITOUNA,
36,3621,3621,Ain Kerma,AIN KERMA,
36,3622,3622,Oued Zitoun,OUED ZITOUN,
36,3623,3623,Hammam Beni Salah,HAMMAM BENI SALAH,
36,3624,3624,Raml Souk,RAML SOUK,
37,3701,3701,Tindouf,TINDOUF,تندوف
37,3702,3702,Oum El Assel,OUM EL ASSEL,
38,3801,3801,Tissemsilt,TISSEMSILT,تيسمسيلت
38,3802,3802,Bordj Bou Naama,BORDJ BOUNAAMA,
38,3803,3803,Theniet El Had,THENIET EL HAD,
38,3804,3804,Lazharia,LAZHARIA,
38,3805,3805,Beni Chaib,BENI CHAIB,
38,3806,3806,Lardjem,LARDJEM,
38,3807,3807,Melaab,MELAAB,
38,3808,3808,Sidi Lantri,SIDI LANTRI,
38,3809,3809,Bordj El Emir Abdelkader,BORDJ EL EMIR ABDELKADER,
38,3810,3810,Layoune,LAYOUNE,
38,3811,3811,Khemisti,KHEMISTI,
38,3812,3812,Ouled Bessem,OULED BESSEM,
38,3813,3813,Ammari,AMMARI,
38,3814,3814,Youssoufia,YOUSSOUFIA,
38,3815,3815,Sidi Boutouchent,SIDI BOUTOUCHENT,
38,3816,3816,Larbaa,LARBAA,
38,3817,3817,Maasem,MAACEM,
38,3818,3818,Sidi Abed,SIDI ABED,
38,3819,3819,Tamalaht,TAMALAHT,
38,3820,3820,Sidi Slimane,SIDI SLIMANE,
38,3821,3821,Boucaid,BOUCAID,
38,3822,3822,Beni Lahcene,BENI LAHCENE,
39,3901,3901,El Oued,EL OUED,الوادي
39,3902,3902,Robbah,ROBBAH,رباح
39,3916,3903,Sidi Aoun,SIDI AOUN,سيدي عون
39,3903,3904,Oued El Alenda,OUED EL ALENDA,وادي العلندة
39,3917,3905,Trifaoui,TRIFAOUI,تريفاوي
39,3918,3906,Magrane,MAGRANE,المقرن
39,3904,3907,Bayadha,BAYADHA,البياضة
39,3919,3908,Beni Guecha,BENI GUECHA,بني قشة
39,3905,3909,Nakhla,NAKHLA,النخلة
39,3920,3910,Ourmas,OURMAS,ورماس
39,3906,3911,Guemar,GUEMAR,قمار
39,3907,3912,Kouinine,KOUININE,كوينين
39,3908,3913,Reguiba,REGUIBA,الرقيبة
39,3909,3914,Hamraia,HAMRAIA,حمراية
39,3910,3915,Taghzout,TAGHZOUT,تاغزوت
39,3925,3916,El Ogla,EL OGLA,العقلة
39,3911,3917,Debila,DEBILA,الدبيلة
39,3926,3918,Mih Ouansa,MIH OUANSA,ميه ونسى
39,3912,3919,Hassani Abdelkrim,HASSANI ABDELKRIM,حساني عبد الكريم
39,3913,3920,Hassi Khelifa,HASSI KHELIFA,حاسي خليفة
39,3914,3921,Taleb Larbi,TALEB LARBI,طالب العربي
39,3915,3922,Douar El Ma,DOUAR EL MA,دوار الماء
40,4001,4001,Khenchela,KHENCHELA,خنشلة
40,4002,4002,Mtoussa,MTOUSSA,
40,4003,4003,Kais,KAIS,
40,4004,4004,Baghai,BAGHAI,
40,4005,4005,El Hamma,EL HAMMA,
40,4006,4006,Ain Touila,AIN TOUILA,
40,4007,4007,Taouzianat,TAOUZIANAT,
40,4008,4008,Bouhmama,BOUHMAMA,
40,4009,4009,El Oueldja,EL OUELDJA,
40,4010,4010,Remila,REMILA,
40,4011,4011,Cherchar,CHERCHAR,
40,4012,4012,Djellal,DJELLAL,
40,4013,4013,Babar,BABAR,
40,4014,4014,Tamza,TAMZA,
40,4015,4015,Ensigha,ENSIGHA,
40,4016,4016,Ouled Rechache,OULED RECHACHE,
40,4017,4017,El Mahmal,EL MAHMAL,
40,4018,4018,Msara,MSARA,
40,4019,4019,Yabous,YABOUS,
40,4020,4020,Khirane,KHIRANE,
40,4021,4021,Chelia,CHELIA,
41,4101,4101,Souk Ahras,SOUK-AHRAS,سوق أهراس
41,4102,4102,Sedrata,SEDRATA,
41,4103,4103,Hanancha,HANANCHA,
41,4104,4104,Mechroha,MECHROHA,
41,4105,4105,Ouled Driss,OULED DRISS,
41,4106,4106,Tiffech,TIFFECH,
41,4107,4107,Zaarouria,ZAAROURIA,
41,4108,4108,Taoura,TAOURA,
41,4109,4109,Drea,DREA,
41,4110,4110,Haddada,HADDADA,
41,4111,4111,Khedara,KHEDARA,
41,4112,4112,Merahna,MERAHNA,
41,4113,4113,Ouled Moumen,OULED MOUMEN,
41,4114,4114,Bir Bou Haouch,BIR BOU HAOUCH,
41,4115,4115,Mdaourouche,MDAOUROUCHE,
41,4116,4116,Oum El Adhaim,OUM EL ADHAIM,
41,4117,4117,Ain Zana,AIN ZANA,
41,4118,4118,Ain Soltane,AIN SOLTANE,
41,4119,4119,Quillen,QUILLEN,
41,4120,4120,Sidi Fredj,SIDI FREDJ,
41,4121,4121,Safel El Ouiden,SAFEL EL OUIDEN,
41,4122,4122,Ragouba,RAGGOUBA,
41,4123,4123,Khemissa,KHEMISSA,
41,4124,4124,Oued Keberit,OUED KEBERIT,
41,4125,4125,Terraguelt,TERRAGUELT,
41,4126,4126,Zouabi,ZOUABI,
42,4201,4201,Tipaza,TIPAZA,تيبازة
42,4202,4202,Menaceur,MENACEUR,
42,4203,4203,Larhat,LARHAT,
42,4204,4204,Douaouda,DOUAOUDA,
42,4205,4205,Bourkika,BOURKIKA,
42,4206,4206,Khemisti,KHEMISTI,
42,4207,4207,Aghbal,AGHBAL,
42,4208,4208,Hadjout,HADJOUT,
42,4209,4209,Sidi Amar,SIDI AMAR,
42,4210,4210,Gouraya,GOURAYA,
42,4211,4211,Nador,NADOR,
42,4212,4212,Chaiba,CHAIBA,
42,4213,4213,Ain Tagourait,AIN TAGOURAIT,
42,4214,4214,Cherchel,CHERCHEL,
42,4215,4215,Damous,DAMOUS,
42,4216,4216,Meurad,MEURAD,
42,4217,4217,Fouka,FOUKA,
42,4218,4218,Bou Ismail,BOU ISMAIL,
42,4219,4219,Ahmer El Ain,AHMER EL AIN,
42,4220,4220,Bouharoun,BOUHAROUN,
42,4221,4221,Sidi Ghiles,SIDI GHILES,
42,4222,4222,Messelmoun,MESSELMOUN,
42,4223,4223,Sidi Rached,SIDI RACHED,
42,4224,4224,Kolea,KOLEA,
42,4225,4225,Hattatba,HATTATBA,
42,4226,4226,Sidi Semiane,SIDI SEMIANE,
42,4227,4227,Beni Milleuk,BENI MILLEUK,
42,4228,4228,Hadjeret Ennous,HADJERET ENNOUS,
43,4301,4301,Mila,MILA,ميلة
43,4302,4302,Ferdjioua,FERDJIOUA,
43,4303,4303,Chelghoum Laid,CHELGHOUM LAID,
43,4304,4304,Oued Athmenia,OUED ATHMANIA,
43,4305,4305,Ain Mellouk,AIN MELLOUK,
43,4306,4306,Telerghma,TELAGHMA,
43,4307,4307,Oued Seguen,OUED SEGUEN,
43,4308,4308,Tadjenanet,TADJENANET,
43,4309,4309,Benyahia Abderrahmane,BENYAHIA ABDERRAHMANE,
43,4310,4310,Oued Endja,OUED ENDJA,
43,4311,4311,Ahmed Rachedi,AHMED RACHDI,
43,4312,4312,Ouled Khalouf,OULED KHELLOUF,
43,4313,4313,Tiberguent,TIBERGUENT,
43,4314,4314,Bouhatem,BOUHATEM,
43,4315,4315,Rouached,ROUACHED,
43,4316,4316,Tassala Lemtai,TASSALA LEMTAI,
43,4317,4317,Grarem Gouga,GRAREM GOUGA,
43,4318,4318,Sidi Merouane,SIDI MEROUANE,
43,4319,4319,Tassadane Haddada,TASSADANE HADDADA,
43,4320,4320,Derradji Bousselah,DERRADJI BOUSSELAH,
43,4321,4321,Minar Zarza,MINAR ZARZA,
43,4322,4322,Amira Arres,AMIRA ARRES,
43,4323,4323,Terrai Bainem,TERRAI BAINEM,
43,4324,4324,Hamala,HAMALA,
43,4325,4325,Ain Tine,AIN TINE,
43,4326,4326,El Mechira,EL MCHIRA,
43,4327,4327,Sidi Khelifa,SIDI KHELIFA,
43,4328,4328,Zeghaia,ZEGHAIA,
43,4329,4329,Elayadi Barbes,EL AYADI BARBES,
43,4330,4330,Ain Beida Harriche,AIN BEIDA HARRICHE,
43,4331,4331,Yahia Beniguecha,YAHIA BENI GUECHA,
43,4332,4332,Cheraga,CHERAGA,
44,4401,4401,Ain Defla,AIN-DEFLA,عين الدفلى
44,4402,4402,Miliana,MILIANA,
44,4403,4403,Boumedfaa,BOUMEDFAA,
44,4404,4404,Khemis Miliana,KHEMIS MILIANA,
44,4405,4405,Hammam Righa,HAMMAM RIGHA,
44,4406,4406,Arib,ARIB,
44,4407,4407,Djelida,DJELIDA,
44,4408,4408,El Amra,EL AMRA,
44,4409,4409,Bourached,BOURACHED,
44,4410,4410,El Attaf,EL ATTAF,
44,4411,4411,El Abadia,EL ABBADIA,
44,4412,4412,Djendel,DJENDEL,
44,4413,4413,Oued Chorfa,OUED CHORFA,
44,4414,4414,Ain Lechiakh,AIN LECHIAKH,
44,4415,4415,Oued Djemaa,OUED DJEMAA,
44,4416,4416,Rouina,ROUINA,
44,4417,4417,Zeddine,ZEDDINE,
44,4418,4418,El Hassania,EL HASSANIA,
44,4419,4419,Bir Ouled Khelifa,BIR OULED KHELIFA,
44,4420,4420,Ain Soltane,AIN SOLTANE,
44,4421,4421,Tarik Ibn Ziad,TARIK IBN ZIAD,
44,4422,4422,Bordj Emir Khaled,BORDJ EMIR KHALED,
44,4423,4423,Ain Torki,AIN TORKI,
44,4424,4424,Sidi Lakhdar,SIDI LAKHDAR,
44,4425,4425,Ben Allal,BEN ALLAL,
44,4426,4426,Ain Benian,AIN BENIAN,
44,4427,4427,El Hoceinia,EL HOCEINIA,
44,4428,4428,Barbouche,BARBOUCHE,
44,4429,4429,Djemaa Ouled Chikh,DJEMAA OULED CHEIKH,
44,4430,4430,Mekhatria,MEKHATRIA,
44,4431,4431,Bathia,BATHIA,
44,4432,4432,Tachta Zegagha,TACHTA ZEGARRA,
44,4433,4433,Ain Bouyahia,AIN BOUYAHIA,
44,4434,4434,El Maine,EL MAYENE,
44,4435,4435,Tiberkanine,TIBERKANINE,
44,4436,4436,Belaas,BELAAS,
45,4501,4501,Naama,NAAMA,النعامة
45,4502,4502,Mechria,MECHRIA,
45,4503,4503,Ain Sefra,AIN SEFRA,
45,4504,4504,Tiout,TIOUT,
45,4505,4505,Sfissifa,SFISSIFA,
45,4506,4506,Moghrar,MOGHRAR,
45,4507,4507,Assela,ASLA,
45,4508,4508,Djenien Bourezg,DJENIEN BOUREZG,
45,4509,4509,Ain Ben Khelil,AIN BEN KHELIL,
45,4510,4510,Mekmen Ben Amar,MEKMEN BEN AMAR,
45,4511,4511,Kasdir,KASDIR,
45,4512,4512,El Biod,EL BIOD,
46,4601,4601,Ain Temouchent,AIN-TEMOUCHENT,عين تموشنت
46,4602,4602,Chaabet El Ham,CHAABET EL HAM,
46,4603,4603,Ain Kihal,AIN KIHEL,
46,4604,4604,Hammam Bouhadjar,HAMMAM BOUHADJAR,
46,4605,4605,Bou Zedjar,BOUZEDJAR,
46,4606,4606,Oued Berkeche,OUED BERKECHE,
46,4607,4607,Aghlal,AGHLAL,
46,4608,4608,Terga,TERGA,
46,4609,4609,Ain El Arbaa,AIN EL ARBAA,
46,4610,4610,Tamzoura,TAMZOUGHA,
46,4611,4611,Chentouf,CHENTOUF,
46,4612,4612,Sidi Ben Adda,SIDI BEN ADDA,
46,4613,4613,Aoubellil,OUGBELLIL,
46,4614,4614,El Malah,EL MALAH,
46,4615,4615,Sidi Boumediene,SIDI BOUMEDIENE,
46,4616,4616,Oued Sabah,OUED SEBBAH,
46,4617,4617,Ouled Boudjemaa,OULED BOUDJEMAA,
46,4618,4618,Ain Tolba,AIN TOLBA,
46,4619,4619,El Amria,EL AMRIA,
46,4620,4620,Hassi El Ghella,HASSI EL GHELLA,
46,4621,4621,Hassasna,HASSASNA,
46,4622,4622,Ouled Kihal,OULED KIHAL,
46,4623,4623,Beni Saf,BENI SAF,
46,4624,4624,Sidi Safi,SIDI SAFI,
46,4625,4625,Oulhaca Gherraba,OULHACA GHERRABA,
46,4626,4626,Tadmaya,TADMAYA,
46,4627,4627,El Emir Abdelkader,EL EMIR ABDELKADER,
46,4628,4628,El Messaid,EL MSAID,
47,4701,4701,Ghardaïa,GHARDAÏA,غرداية
47,4708,4702,Zelfana,ZELFANA,زلفانة
47,4703,4703,Dhayet Bendhahoua,DHAYET BENDHAHOUA,ضاية بن ضحوة
47,4709,4704,Sebseb,SEBSEB,سبسب
47,4704,4705,Berriane,BERRIANE,بريان
47,4710,4706,Bounoura,BOUNOURA,بونورة
47,4705,4707,Metlili,METLILI,متليلي
47,4706,4708,El Guerrera,EL GUERRERA,القرارة
47,4707,4709,El Atteuf,EL ATTEUF,العطف
47,4713,4710,Mansoura,MANSOURA,المنصورة
48,4801,4801,Relizane,RELIZANE,غليزان
48,4802,4802,Oued Rhiou,OUED RHIOU,
48,4803,4803,Belaassel Bouzegza,BELAASSEL BOUZEGZA,
48,4804,4804,Sidi Saada,SIDI SAADA,
48,4805,4805,Ouled Aiche,OULED YAICH,
48,4806,4806,Sidi Lazreg,SIDI LAZREG,
48,4807,4807,El Hamadna,EL HMADNA,
48,4808,4808,Sidi Mhamed Ben Ali,SIDI MHAMED BEN ALI,
48,4809,4809,Mediouna,MEDIOUNA,
48,4810,4810,Sidi Khettab,SIDI KHETTAB,
48,4811,4811,Ammi Moussa,AMMI MOUSSA,
48,4812,4812,Zemmoura,ZEMMOURA,
48,4813,4813,Beni Dergoun,BENI DERGOUN,
48,4814,4814,Djidiouia,DJIDIOUIA,
48,4815,4815,El Guettar,EL GUETTAR,
48,4816,4816,El Hamri,EL HAMRI,
48,4817,4817,El Matmar,EL MATMAR,
48,4818,4818,Sidi Mhamed Ben Aouda,SIDI MHAMED BENAOUDA,
48,4819,4819,Ain Tarek,AIN TAREK,
48,4820,4820,Oued Essalem,OUED ESSALEM,
48,4821,4821,Ouarizane,OUARIZANE,
48,4822,4822,Mazouna,MAZOUNA,
48,4823,4823,Kalaa,KALAA,
48,4824,4824,Ain Rahma,AIN RAHMA,
48,4825,4825,Yellel,YELLEL,
48,4826,4826,Oued El Djemaa,OUED EL DJEMAA,
48,4827,4827,Ramka,RAMKA,
48,4828,4828,Mendes,MENDES,
48,4829,4829,Lahlef,LAHLEF,
48,4830,4830,Beni Zentis,BENI ZENTIS,
48,4831,4831,Souk El Haad,SOUK EL HAD,
48,4832,4832,Dar Ben Abdellah,DAR BEN ABDELLAH,
48,4833,4833,El Hassi,EL HASSI,
48,4834,4834,Had Chekkala,HAD CHEKKALA,
48,4835,4835,Bendaoud,BEN DAOUD,
48,4836,4836,El Ouldja,EL OUELDJA,
48,4837,4837,Merdja Sidi Abed,MERDJET SIDI ABED,
48,4838,4838,Ouled Sidi Mihoub,OULED SIDI MIHOUB,
49,109,4901,Timimoun,TIMIMOUN,تيميمون
49,110,4902,Ouled Saïd,OULED SAÏD,أوﻻد سعيد
49,123,4903,Aougrout,AOUGROUT,أوقروت
49,117,4904,Deldoul,DELDOUL,دلدول
49,120,4905,Metarfa,METARFA,المطارفة
49,116,4906,Tinerkouk,TINERKOUK,تينركوك
49,107,4907,Ksar Kaddour,KSAR KADDOUR,قصر قدور
49,103,4908,Charouine,CHAROUINE,شروين
49,124,4909,Talmine,TALMINE,طالمين
49,127,4910,Ouled Aïssa,OULED AÏSSA,أوﻻد عيسى
50,125,5001,Bordj Badji Mokhtar,BORDJ BADJI MOKHTAR,برج باجي مختار
50,128,5002,Timiaouine,TIMIAOUINE,تيمياوين
51,705,5101,Ouled Djellal,OULED DJELLAL,أوﻻد جلال
51,708,5102,Sidi Khaled,SIDI KHALED,سيدي خالد
51,706,5103,Ras El Miaâd,RAS EL MIAÂD,راس الميعاد
51,707,5104,Besbes,BESBES,البسباس
51,710,5105,Chaïba,CHAÏBA,الشعيبة
51,709,5106,Doucen,DOUCEN,الدوسن
52,807,5201,Béni Abbès,BÉNI ABBÈS,بني عباس
52,820,5202,Tamtert,TAMTERT,تامترت
52,818,5203,Kerzaz,KERZAZ,كرزاز
52,805,5204,Timoudi,TIMOUDI,تيمودي
52,808,5205,Béni Ikhlef,BÉNI IKHLEF,بني يخلف
52,814,5206,El Ouata,EL OUATA,الوطاء
52,812,5207,Tabelbala,TABELBALA,تبلبلة
52,803,5208,Ouled Khodeir,OULED KHODEIR,أوﻻد خضير
52,819,5209,Ksabi,KSABI,قصابي
52,811,5210,Igli,IGLI,أقلي
53,1108,5301,In Salah,IN SALAH,إن صالح
53,1110,5302,Foggaret Ezzaouia,FOGGARET EZZAOUIA,فقارت الزاوية
53,1103,5303,In Ghar,IN GHAR,إن غار
54,1104,5401,In Guezzam,IN GUEZZAM,إن قزام
54,1107,5402,Tin Zaouatine,TIN ZAOUATINE,تين زاوتين
55,3013,5501,Touggourt,TOUGGOURT,توقرت
55,3008,5502,Nezla,NEZLA,نزلة
55,3007,5503,Tebesbest,TEBESBEST,تيبسبست
55,3009,5504,Zaouia El Abidia,ZAOUIA EL ABIDIA,الزاوية العابدية
55,3016,5505,Tamacine,TAMACINE,تماسين
55,3006,5506,Blidat Ameur,BLIDAT AMEUR,بليدة عامر
55,3019,5507,Megarine,MEGARINE,المقارين
55,3018,5508,M'Naguar,M'NAGUAR,المنقر
55,3015,5509,Taibet,TAIBET,الطيبات
55,3017,5510,Benaceur,BENACEUR,بن ناصر
55,3010,5511,Sidi Slimane,SIDI SLIMANE,سيدي سليمان
55,3014,5512,El Hadjira,EL HADJIRA,الحجيرة
55,3020,5513,El Allia,EL ALLIA,العالية
56,3302,5601,Djanet,DJANET,جانت
56,3305,5602,Bordj El Haouasse,BORDJ EL HAOUASSE,برج الحواس
57,3927,5701,El Megaier,EL MEGAIER,المغير
57,3929,5702,Oum Touyour,OUM TOUYOUR,أم الطيور
57,3921,5703,Still,STILL,سطيل
57,3923,5704,Sidi Khelil,SIDI KHELIL,سيدي خليل
57,3928,5705,Djamaâ,DJAMAÂ,جامعة
57,3930,5706,Sidi Amrane,SIDI AMRANE,سيدي عمران
57,3924,5707,Tendla,TENDLA,تندلة
57,3922,5708,M'Rara.,M'RARA.,مرارة
58,4702,5801,El Meniaâ,EL MENIAÂ,المنيعة
58,4712,5802,Hassi Gara,HASSI GARA,حاسي القارة
58,4711,5803,Hassi Fehal,HASSI FEHAL,حاسي الفحل
