num, code, nom, code_wil, nom_wil 
1225, 35033, Ouled Hedadj, 35, Boumerdès
1226, 35035, Laghata, 35, Boumerdès
1227, 35036, Hammedi, 35, Boumerdès
1228, 35037, Khemis El Khechna, 35, Boumerdès
1229, 35038, El Kharrouba, 35, Boumerdès
1230, 36001, El Tarf, 36, El Tarf
1231, 36002, Bouhadjar, 36, El Tarf
1232, 36003, Ben Mhidi, 36, El Tarf
1233, 36004, Bougous, 36, El Tarf
1234, 36005, El Kala, 36, El Tarf
1235, 36006, Ain El Assel, 36, El Tarf
1236, 36007, El Aioun, 36, El Tarf
1237, 36008, Bouteldja, 36, El Tarf
1238, 36009, Souarekh, 36, El Tarf
1239, 36010, Berrihane, 36, El Tarf
1240, 36011, Lac Des Oiseaux, 36, El Tarf
1241, 36012, Chefia, 36, El Tarf
1242, 36013, Drean, 36, El Tarf
1243, 36014, Chihani, 36, El Tarf
1244, 36015, Chebaita Mokhtar, 36, El Tarf
1245, 36016, Besbes, 36, El Tarf
1246, 36017, Asfour, 36, El Tarf
1247, 36018, Echatt, 36, El Tarf
1248, 36019, Zerizer, 36, El Tarf
1249, 36020, Zitouna, 36, El Tarf
1250, 36021, Ain Kerma, 36, El Tarf
1251, 36022, Oued Zitoun, 36, El Tarf
1252, 36023, Hammam Beni Salah, 36, El Tarf
1253, 36024, Raml Souk, 36, El Tarf
1254, 37001, Tindouf, 37, Tindouf
1255, 37002, Oum El Assel, 37, Tindouf
1256, 38001, Tissemsilt, 38, Tissemsilt
1257, 38002, Bordj Bou Naama, 38, Tissemsilt
1258, 38003, Theniet El Had, 38, Tissemsilt
1259, 38004, Lazharia, 38, Tissemsilt
1260, 38005, Beni Chaib, 38, Tissemsilt
1261, 38006, Lardjem, 38, Tissemsilt
1262, 38007, Melaab, 38, Tissemsilt
1263, 38008, Sidi Lantri, 38, Tissemsilt
1264, 38009, Bordj El Emir Abdelkader, 38, Tissemsilt
1265, 38010, Layoune, 38, Tissemsilt
1266, 38011, Khemisti, 38, Tissemsilt
1267, 38012, Ouled Bessem, 38, Tissemsilt
1268, 38013, Ammari, 38, Tissemsilt
1269, 38014, Youssoufia, 38, Tissemsilt
1270, 38015, Sidi Boutouchent, 38, Tissemsilt
1271, 38016, Larbaa, 38, Tissemsilt
1272, 38017, Maasem, 38, Tissemsilt
1273, 38018, Sidi Abed, 38, Tissemsilt
1274, 38019, Tamalaht, 38, Tissemsilt
1275, 38020, Sidi Slimane, 38, Tissemsilt
1276, 38021, Boucaid, 38, Tissemsilt
1277, 38022, Beni Lahcene, 38, Tissemsilt
1278, 39001, El Oued, 39, El Oued
1279, 39002, Robbah, 39, El Oued
1280, 39003, Oued El Alenda, 39, El Oued
1281, 39004, Bayadha, 39, El Oued
1282, 39005, Nakhla, 39, El Oued
1283, 39006, Guemar, 39, El Oued
1284, 39007, Kouinine, 39, El Oued
1285, 39008, Reguiba, 39, El Oued
1286, 39009, Hamraia, 39, El Oued
1287, 39010, Taghzout, 39, El Oued
1288, 39011, Debila, 39, El Oued
1289, 39012, Hassani Abdelkrim, 39, El Oued
1290, 39013, Hassi Khelifa, 39, El Oued
1291, 39014, Taleb Larbi, 39, El Oued
1292, 39015, Douar El Ma, 39, El Oued
1293, 39016, Sidi Aoun, 39, El Oued
1294, 39017, Trifaoui, 39, El Oued
1295, 39018, Magrane, 39, El Oued
1296, 39019, Beni Guecha, 39, El Oued
1297, 39020, Ourmas, 39, El Oued
1298, 39021, Still, 39, El Oued
1299, 39022, Mrara, 39, El Oued
1300, 39023, Sidi Khellil, 39, El Oued
1301, 39024, Tendla, 39, El Oued
1302, 39025, El Ogla, 39, El Oued
1303, 39026, Mih Ouansa, 39, El Oued
1304, 39027, El Mghair, 39, El Oued
1305, 39028, Djamaa, 39, El Oued
1306, 39029, Oum Touyour, 39, El Oued
1307, 39030, Sidi Amrane, 39, El Oued
1308, 40001, Khenchela, 40, Khenchela
1309, 40002, Mtoussa, 40, Khenchela
1310, 40003, Kais, 40, Khenchela
1311, 40004, Baghai, 40, Khenchela
1312, 40005, El Hamma, 40, Khenchela
1313, 40006, Ain Touila, 40, Khenchela
1314, 40007, Taouzianat, 40, Khenchela
1315, 40008, Bouhmama, 40, Khenchela
1316, 40009, El Oueldja, 40, Khenchela
1317, 40010, Remila, 40, Khenchela
1318, 40011, Cherchar, 40, Khenchela
1319, 40012, Djellal, 40, Khenchela
1320, 40013, Babar, 40, Khenchela
1321, 40014, Tamza, 40, Khenchela
1322, 40015, Ensigha, 40, Khenchela
1323, 40016, Ouled Rechache, 40, Khenchela
1324, 40017, El Mahmal, 40, Khenchela
1325, 40018, Msara, 40, Khenchela
1326, 40019, Yabous, 40, Khenchela
1327, 40020, Khirane, 40, Khenchela
1328, 40021, Chelia, 40, Khenchela
1329, 41001, Souk Ahras, 41, Souk Ahras
1330, 41002, Sedrata, 41, Souk Ahras
1331, 41003, Hanancha, 41, Souk Ahras
1332, 41004, Mechroha, 41, Souk Ahras
1333, 41005, Ouled Driss, 41, Souk Ahras
1334, 41006, Tiffech, 41, Souk Ahras
1335, 41007, Zaarouria, 41, Souk Ahras
1336, 41008, Taoura, 41, Souk Ahras
1337, 41009, Drea, 41, Souk Ahras
1338, 41010, Haddada, 41, Souk Ahras
1339, 41011, Khedara, 41, Souk Ahras
1340, 41012, Merahna, 41, Souk Ahras
1341, 41013, Ouled Moumen, 41, Souk Ahras
1342, 41014, Bir Bouhouche, 41, Souk Ahras
1343, 41015, Mdaourouche, 41, Souk Ahras
1344, 41016, Oum El Adhaim, 41, Souk Ahras
1345, 41017, Ain Zana, 41, Souk Ahras
1346, 41018, Ain Soltane, 41, Souk Ahras
1347, 41019, Quillen, 41, Souk Ahras
1348, 41020, Sidi Fredj, 41, Souk Ahras
1349, 41021, Safel El Ouiden, 41, Souk Ahras
1350, 41022, Ragouba, 41, Souk Ahras
1351, 41023, Khemissa, 41, Souk Ahras
1352, 41024, Oued Keberit, 41, Souk Ahras
1353, 41025, Terraguelt, 41, Souk Ahras
1354, 41026, Zouabi, 41, Souk Ahras
1355, 42001, Tipaza, 42, Tipaza
1356, 42002, Menaceur, 42, Tipaza
1357, 42003, Larhat, 42, Tipaza
1358, 42004, Douaouda, 42, Tipaza
1359, 42005, Bourkika, 42, Tipaza
1360, 42006, Khemisti, 42, Tipaza
1361, 42010, Aghabal, 42, Tipaza
1362, 42012, Hadjout, 42, Tipaza
1363, 42013, Sidi Amar, 42, Tipaza
1364, 42014, Gouraya, 42, Tipaza
1365, 42015, Nodor, 42, Tipaza
1366, 42016, Chaiba, 42, Tipaza
1367, 42017, Ain Tagourait, 42, Tipaza
1368, 42022, Cherchel, 42, Tipaza
1369, 42023, Damous, 42, Tipaza
1370, 42024, Meurad, 42, Tipaza
1371, 42025, Fouka, 42, Tipaza
1372, 42026, Bou Ismail, 42, Tipaza
1373, 42027, Ahmer El Ain, 42, Tipaza
1374, 42030, Bou Haroun, 42, Tipaza
1375, 42032, Sidi Ghiles, 42, Tipaza
1376, 42033, Messelmoun, 42, Tipaza
1377, 42034, Sidi Rached, 42, Tipaza
1378, 42035, Kolea, 42, Tipaza
1379, 42036, Attatba, 42, Tipaza
1380, 42040, Sidi Semiane, 42, Tipaza
1381, 42041, Beni Milleuk, 42, Tipaza
1382, 42042, Hadjerat Ennous, 42, Tipaza
1383, 43001, Mila, 43, Mila
1384, 43002, Ferdjioua, 43, Mila
1385, 43003, Chelghoum Laid, 43, Mila
1386, 43004, Oued Athmenia, 43, Mila
1387, 43005, Ain Mellouk, 43, Mila
1388, 43006, Telerghma, 43, Mila
1389, 43007, Oued Seguen, 43, Mila
1390, 43008, Tadjenanet, 43, Mila
1391, 43009, Benyahia Abderrahmane, 43, Mila
1392, 43010, Oued Endja, 43, Mila
1393, 43011, Ahmed Rachedi, 43, Mila
1394, 43012, Ouled Khalouf, 43, Mila
1395, 43013, Tiberguent, 43, Mila
1396, 43014, Bouhatem, 43, Mila
1397, 43015, Rouached, 43, Mila
1398, 43016, Tessala Lamatai, 43, Mila
1399, 43017, Grarem Gouga, 43, Mila
1400, 43018, Sidi Merouane, 43, Mila
1401, 43019, Tassadane Haddada, 43, Mila
1402, 43020, Derradji Bousselah, 43, Mila
1403, 43021, Minar Zarza, 43, Mila
1404, 43022, Amira Arras, 43, Mila
1405, 43023, Terrai Bainen, 43, Mila
1406, 43024, Hamala, 43, Mila
1407, 43025, Ain Tine, 43, Mila
1408, 43026, El Mechira, 43, Mila
1409, 43027, Sidi Khelifa, 43, Mila
1410, 43028, Zeghaia, 43, Mila
1411, 43029, Elayadi Barbes, 43, Mila
1412, 43030, Ain Beida Harriche, 43, Mila
1413, 43031, Yahia Beniguecha, 43, Mila
1414, 43032, Chigara, 43, Mila
1415, 44001, Ain Defla, 44, Aïn Defla
1416, 44002, Miliana, 44, Aïn Defla
1417, 44003, Boumedfaa, 44, Aïn Defla
1418, 44004, Khemis Miliana, 44, Aïn Defla
1419, 44005, Hammam Righa, 44, Aïn Defla
1420, 44006, Arib, 44, Aïn Defla
1421, 44007, Djelida, 44, Aïn Defla
1422, 44008, El Amra, 44, Aïn Defla
1423, 44009, Bourached, 44, Aïn Defla
1424, 44010, El Attaf, 44, Aïn Defla
1425, 44011, El Abadia, 44, Aïn Defla
1426, 44012, Djendel, 44, Aïn Defla
1427, 44013, Oued Chorfa, 44, Aïn Defla
1428, 44014, Ain Lechiakh, 44, Aïn Defla
1429, 44015, Oued Djemaa, 44, Aïn Defla
1430, 44016, Rouina, 44, Aïn Defla
1431, 44017, Zeddine, 44, Aïn Defla
1432, 44018, El Hassania, 44, Aïn Defla
1433, 44019, Bir Ouled Khelifa, 44, Aïn Defla
1434, 44020, Ain Soltane, 44, Aïn Defla
1435, 44021, Tarik Ibn Ziad, 44, Aïn Defla
1436, 44022, Bordj Emir Khaled, 44, Aïn Defla
1437, 44023, Ain Torki, 44, Aïn Defla
1438, 44024, Sidi Lakhdar, 44, Aïn Defla
1439, 44025, Ben Allal, 44, Aïn Defla
1440, 44026, Ain Benian, 44, Aïn Defla
1441, 44027, Hoceinia, 44, Aïn Defla
1442, 44028, Barbouche, 44, Aïn Defla
1443, 44029, Djemaa Ouled Chikh, 44, Aïn Defla
1444, 44030, Mekhatria, 44, Aïn Defla
1445, 44031, Bathia, 44, Aïn Defla
1446, 44032, Tachta Zegagha, 44, Aïn Defla
1447, 44033, Ain Bouyahia, 44, Aïn Defla
1448, 44034, El Maine, 44, Aïn Defla
1449, 44035, Tiberkanine, 44, Aïn Defla
1450, 44036, Belaas, 44, Aïn Defla
1451, 45001, Naama, 45, Naâma
1452, 45002, Mechria, 45, Naâma
1453, 45003, Ain Sefra, 45, Naâma
1454, 45004, Tiout, 45, Naâma
1455, 45005, Sfissifa, 45, Naâma
1456, 45006, Moghrar, 45, Naâma
1457, 45007, Assela, 45, Naâma
1458, 45008, Djeniane Bourzeg, 45, Naâma
1459, 45009, Ain Ben Khelil, 45, Naâma
1460, 45010, Makman Ben Amer, 45, Naâma
1461, 45011, Kasdir, 45, Naâma
1462, 45012, El Biod, 45, Naâma
1463, 46001, Ain Temouchent, 46, Aïn Témouchent
1464, 46002, Chaabet El Ham, 46, Aïn Témouchent
1465, 46003, Ain Kihal, 46, Aïn Témouchent
1466, 46004, Hammam Bouhadjar, 46, Aïn Témouchent
1467, 46005, Bou Zedjar, 46, Aïn Témouchent
1468, 46006, Oued Berkeche, 46, Aïn Témouchent
1469, 46007, Aghlal, 46, Aïn Témouchent
1470, 46008, Terga, 46, Aïn Témouchent
1471, 46009, Ain El Arbaa, 46, Aïn Témouchent
1472, 46010, Tamzoura, 46, Aïn Témouchent
1473, 46011, Chentouf, 46, Aïn Témouchent
1474, 46012, Sidi Ben Adda, 46, Aïn Témouchent
1475, 46013, Aoubellil, 46, Aïn Témouchent
1476, 46014, El Malah, 46, Aïn Témouchent
1477, 46015, Sidi Boumediene, 46, Aïn Témouchent
1478, 46016, Oued Sabah, 46, Aïn Témouchent
1479, 46017, Ouled Boudjemaa, 46, Aïn Témouchent
1480, 46018, Ain Tolba, 46, Aïn Témouchent
1481, 46019, El Amria, 46, Aïn Témouchent
1482, 46020, Hassi El Ghella, 46, Aïn Témouchent
1483, 46021, Hassasna, 46, Aïn Témouchent
1484, 46022, Ouled Kihal, 46, Aïn Témouchent
1485, 46023, Beni Saf, 46, Aïn Témouchent
1486, 46024, Sidi Safi, 46, Aïn Témouchent
1487, 46025, Oulhaca El Gheraba, 46, Aïn Témouchent
1488, 46026, Tadmaya, 46, Aïn Témouchent
1489, 46027, El Emir Abdelkader, 46, Aïn Témouchent
1490, 46028, El Messaid, 46, Aïn Témouchent
1491, 47001, Ghardaia, 47, Ghardaïa
1492, 47002, El Meniaa, 47, Ghardaïa
1493, 47003, Dhayet Bendhahoua, 47, Ghardaïa
1494, 47004, Berriane, 47, Ghardaïa
1495, 47005, Metlili, 47, Ghardaïa
1496, 47006, El Guerrara, 47, Ghardaïa
1497, 47007, El Atteuf, 47, Ghardaïa
1498, 47008, Zelfana, 47, Ghardaïa
1499, 47009, Sebseb, 47, Ghardaïa
1500, 47010, Bounoura, 47, Ghardaïa
1501, 47011, Hassi Fehal, 47, Ghardaïa
1502, 47012, Hassi Gara, 47, Ghardaïa
1503, 47013, Mansoura, 47, Ghardaïa
1504, 48001, Relizane, 48, Relizane
1505, 48002, Oued Rhiou, 48, Relizane
1506, 48003, Belaassel Bouzegza, 48, Relizane
1507, 48004, Sidi Saada, 48, Relizane
1508, 48005, Ouled Aiche, 48, Relizane
1509, 48006, Sidi Lazreg, 48, Relizane
1510, 48007, El Hamadna, 48, Relizane
1511, 48008, Sidi Mhamed Ben Ali, 48, Relizane
1512, 48009, Mediouna, 48, Relizane
1513, 48010, Sidi Khettab, 48, Relizane
1514, 48011, Ammi Moussa, 48, Relizane
1515, 48012, Zemmoura, 48, Relizane
1516, 48013, Beni Dergoun, 48, Relizane
1517, 48014, Djidiouia, 48, Relizane
1518, 48015, El Guettar, 48, Relizane
1519, 48016, Hamri, 48, Relizane
1520, 48017, El Matmar, 48, Relizane
1521, 48018, Sidi Mhamed Ben Aouda, 48, Relizane
1522, 48019, Ain Tarek, 48, Relizane
1523, 48020, Oued Essalem, 48, Relizane
1524, 48021, Ouarizane, 48, Relizane
1525, 48022, Mazouna, 48, Relizane
1526, 48023, Kalaa, 48, Relizane
1527, 48024, Ain Rahma, 48, Relizane
1528, 48025, Yellel, 48, Relizane
1529, 48026, Oued El Djemaa, 48, Relizane
1530, 48027, Ramka, 48, Relizane
1531, 48028, Mendes, 48, Relizane
1532, 48029, Lahlef, 48, Relizane
1533, 48030, Beni Zentis, 48, Relizane
1534, 48031, Souk El Haad, 48, Relizane
1535, 48032, Dar Ben Abdellah, 48, Relizane
1536, 48033, El Hassi, 48, Relizane
1537, 48034, Had Echkalla, 48, Relizane
1538, 48035, Bendaoud, 48, Relizane
1539, 48036, El Ouldja, 48, Relizane
1540, 48037, Merdja Sidi Abed, 48, Relizane
1541, 48038, Ouled Sidi Mihoub, 48, Relizane
