num,code_agence,type,address,commune,startDate,tel,fax,mobile,openHour,closeHour,lat,lon,code_wil
"118",2142,ANX,"59, Rue Emir Abdelkader",Bou Medfaa,4/1/04,027.544.338,027.544.338,,08:00:00.000,17:00:00.000,36.3699912236198,2.47250118133882,"44"
"120",2180,A.G,Haï des Frères Metai (Nadjam),Ain Defla,6/23/02,027.504.188,027.504.188,0.560.932.554,08:00:00.000,17:00:00.000,36.2587799,1.9573417,"44"
"138",2411,ANX,Lot N° 45 - Rue Zouaoui Miloud (en face Daira),Djendel,1/1/15,027.541.314,027.541.314,,08:30:00.000,16:30:00.000,36.2204825,2.41495703125001,"44"
"125",2250,A.G,"201, Rue Belsaadi Abdelkader",Khemis Miliana,1/3/02,027.560.418,027.560.418,,08:00:00.000,17:00:00.000,36.2614425,2.23200390625,"44"
"112",2120,A.G,Rue Med Khemisti,El Attaf,12/4/98,027.632.725,027.632.725,0.550.903.329,08:00:00.000,17:00:00.000,36.22580585826,1.67736655738993,"44"
"137",2410,A.G,Rue Benchaaben Abdelhafidh,Miliana,5/1/11,027.640.707,027.640.707,0.561.604.759,08:00:00.000,16:30:00.000,36.3043125,2.22572265625,"44"
"276",3451,ANX,"Zone 04, 300 LSP Cité colonel Abbés Bt E Partie G2",Ain Temouchent,10/21/18,043.786.981,,,08:00:00.000,17:30:00.000,35.3077275,-1.14523046875,"46"
"313",5230,A.D,Bd Mohamed V,El Menea,5/2/07,029.211.414,029.211.515,0.561.604.687,08:00:00.000,16:30:00.000,30.5830675,2.88327734375001,"47"
"318",5270,A.G,"Avenue de l’A.L.N, Belghanem - Ighouza",Ghardaïa,12/3/17,029.280.647,,,08:00:00.000,19:00:00.000,32.4918707521968,3.65147680690675,"47"
"289",,DR,Rue Benhamouda Larbi - Cerrefour Bouhraoua,Ghardaïa,,029.281.098 ,029.282.609,,08:30:00.000,16:30:00.000,32.4968775,3.67988671875001,"47"
"292",5100,A.P,Rue Benhamouda Larbi - Carrefour Bouhraoua,Ghardaïa,1/2/99,029.281.722,029.281.722,0.561.604.554,08:30:00.000,16:30:00.000,32.4971811759048,3.68031202178005,"47"
"311",5210,A.G,Quartier Administratif,Zelfana,11/4/11,029.264.074,029.264.074,0.561.604.680,08:00:00.000,16:30:00.000,32.3980875,4.22427734374999,"47"
"245",3130,A.G,Hai El Bina El Djahiz N° 11,Mazouna,2/5/17,046.947.359,,,08:30:00.000,17:00:00.000,36.1216621392518,0.866913585707126,"48"
"121",2181,ANX,Route Principale N° 84,Sidi Mhamed Benali,6/1/03,046.941.189,046.941.189,,08:00:00.000,16:30:00.000,36.1429275,0.84841015625004,"48"
"254",3180,A.G,Rue Mimouni Lahcène N° 02,Relizane,5/7/11,046.715.158,046.715.168,,08:00:00.000,17:00:00.000,35.7405275,0.551574218750019,"48"
"261",3270,A.G,"5, Hay Berrezka Abdelkader",Relizane,7/1/12,046.715.585,046.715.585,,08:00:00.000,17:00:00.000,35.7398325,0.554777343750018,"48"
